latitude,longitude
-23.106392237874637,-47.215352449815526
-3.73170886555047,-38.569631604059474
-16.044742696790014,-48.03798071548763
-23.13411287780508,-47.227975141375694
-7.48940318775888,-38.98429194756268
-23.54648127525745,-46.49189065896295
-22.916897084840258,-43.40278883313535
-20.754734638539272,-42.877519985294875
-16.66956866243249,-49.268831397978886
-19.70770771675895,-43.475249717636665
-23.544797865169553,-46.692057063690925
-23.746673636328303,-46.79414913102024
-5.103348715678188,-42.75279328736579
-23.138276989175584,-46.46861253251347
-1.7280569130405292,-45.14182897643021
-23.537700337738904,-46.888883924584206
-20.538924680582515,-47.401380546896085
-22.898208677626002,-47.237755899494985
-23.751069522562073,-46.701769110820365
-30.130673114991193,-51.23370085557171
-26.912001685891028,-49.05818506256402
-23.967496128452172,-46.386454598108664
-21.294953796324283,-50.3432673557328
-27.442895407783325,-48.40148110687635
-22.39176554058553,-47.54851112572863
-14.271363104530465,-42.257055285315
-13.627303617775587,-41.32764243619518
-20.31396062242991,-40.29874528373585
-23.495647470348985,-46.589259139316894
-12.997791406726941,-38.52110269341218
-23.49320528589879,-46.787889200021574
-23.61014126737445,-46.8766338169434
-23.65022806110628,-46.67081335868613
-12.977804004787245,-38.504372467432546
-22.95594398656866,-43.60659613358817
-23.48367405026139,-46.86347700284117
-10.586222381299807,-55.11429679364139
-22.91439065092511,-43.245698748834876
-21.95050313682302,-48.002189306823915
-22.87598170475498,-43.260056154664426
-20.151715287637668,-44.875040911894224
-19.925953136630515,-43.92700122120833
-7.216352227994898,-35.869551856369704
-22.729397472483097,-43.35646929692585
-19.993407350195355,-44.06515205481119
-22.614621137795275,-46.70959342861236
-23.745624893916617,-46.394620336946865
-22.586590147687158,-47.51434485228316
-23.98485830470597,-46.30206995146365
-23.4449398204427,-46.54658120101283
-23.532068071956992,-46.39737526240548
-15.628989615187486,-56.10742091569631
-21.40527876627326,-48.50445358762055
-20.179524111785053,-40.25832209201947
-8.359955751586742,-35.76212882375621
-23.157994972014652,-46.91819985268585
-23.46395541802282,-46.59989969784536
-5.855344038566544,-35.208228444325194
-19.884069370503447,-44.022421394611506
-22.321334710652803,-49.060172893209554
-28.405745014830917,-54.9573655086217
-23.54285387223124,-46.21574595334229
-1.3971450805772112,-48.47693927895785
-22.843731406376143,-43.30242672582641
-23.725142886740507,-46.534232887636556
-26.992704286772575,-48.6321515048972
-1.268773458812034,-48.472436396327566
-12.092512976501041,-45.806926726764516
-22.878636914963185,-43.08609614601049
-27.90680205449297,-55.1390737732943
-23.020470737334897,-43.462656420683075
-22.804257068335087,-43.42109060717076
-21.110228737610235,-42.959382407765
-25.519002601110362,-49.192980370956334
-30.000128583308786,-51.13647315449666
-25.430044083996442,-49.271257314577674
-23.61922208810035,-46.77404660201641
-25.705029613115023,-52.91874039387263
-19.86949505446246,-43.95094395435073
-27.00447650803857,-51.15253710423867
-20.422763825096684,-49.966737537480064
-23.26875591379556,-46.744540844068716
-22.94589410293565,-43.59445702153845
-22.96400610563264,-43.176583586189814
-22.870856012007145,-43.543848748962915
-23.97049317681096,-46.30819529114142
-20.858669988986815,-46.38689599524818
-21.75650602388155,-41.33204541278837
-23.59726522454868,-46.66825430003385
-25.435988026002313,-49.242692326351815
-29.706864785465388,-53.71802555114767
-22.94721019444198,-46.97742204543268
-16.7470190472493,-49.20131680417273
-18.76341842229982,-44.43315677131984
-23.502582111131023,-46.6692443494848
-21.032318116120695,-40.82269689695655
-23.27363606364073,-51.25545635003407
-8.657245477403078,-35.90403907912423
-23.81839039683,-46.080623703430746
-18.921397435860243,-48.329463344963266
-23.581695843051772,-46.67705269490653
-3.7788386543896895,-38.57111339759412
-25.433759382431628,-49.29776849784536
-21.803761982979147,-41.30208914392101
-23.574634361418234,-46.76198683942048
-19.870304664180164,-44.59332570290271
-22.736719290555133,-45.58642608881507
-29.649633636465808,-50.572926219838145
-22.895126173289988,-43.357502145957014
-28.698489576567045,-49.40399721995752
-21.932343210229543,-42.60743229249633
-22.850770856036984,-43.27052152360208
-22.50767872860578,-41.92492452461747
-19.92947645372167,-43.93692445117372
-22.95610379641451,-43.19395105535187
-22.489507019910214,-43.210414436144696
-24.18271029899563,-46.80183859998844
-23.616040419147648,-46.49796340236415
-23.5258538183771,-46.54028231633082
-22.809810356113022,-42.16440529771769
-15.778821492801272,-47.87840075820877
-25.009292746688914,-47.931957103614316
-12.613381623293336,-38.30107302440005
-22.100315101836674,-51.40735633783322
-23.66534490729428,-46.74004197698363
-22.90029672495591,-47.00037620712697
-23.287878042470552,-45.94758555863001
-23.58948082290284,-46.89609707079859
-30.071335028920938,-51.17775102637316
-20.31676440185013,-42.60872506408533
-22.91450844782073,-46.55569144608405
-22.081623849526718,-48.22036238417816
-12.980768952162558,-44.049743929897275
-21.693370826873448,-45.25976867138689
-23.684914927517177,-46.45695782334157
-29.982935220438282,-51.16871875557622
-23.116399349149894,-47.2378265415626
-22.50813163708028,-43.18141468751701
-23.29903706720065,-45.94694430122884
-23.62020569014463,-46.56414467348053
-21.179539568540232,-47.8085976482549
-14.957801336720662,-39.303426475448376
-22.065707657624642,-42.06975873031077
-23.646504679681726,-46.66622567766507
-19.99919317875783,-43.84782993620251
-23.74287739678984,-46.69441745015669
-25.53727433451963,-49.24021401147147
-22.01500436480162,-47.890181085560954
-25.435988026002313,-49.242692326351815
-20.556279636011347,-48.57186491314685
-5.8580732300230896,-35.23933298255136
-10.941620988600228,-37.06357671975206
-23.615830177735223,-46.76853282528394
-21.21267464200527,-50.434138792952915
-23.584789570830733,-46.51127582828679
-22.91957476261592,-43.528555702253044
-19.961677660888405,-43.41034926077615
-6.783329340091707,-51.08162715259287
-22.864355052554224,-43.43475714417019
-19.613117562252103,-44.039892263544594
-22.69580382907742,-44.002907354769334
-22.934576022997856,-43.37578841332685
-23.00365666838402,-43.34075885321382
-23.188409628905863,-46.853987818287834
-23.21579486313284,-46.81031746077411
-22.85503249705697,-47.21303001959211
-23.074269544490623,-47.22683552357861
-23.67837776643417,-46.79756866766875
-20.33959604188587,-40.29549349586974
-9.63456422388523,-35.72634810322068
-25.48560734807952,-49.32836141487462
-16.706128974345518,-49.24875756948972
-22.89952439510986,-43.230524380416774
-23.487422115473283,-46.4300278559273
-23.446778360939213,-46.555430522760574
-22.614833826992143,-43.7056833757486
-23.55609171648326,-46.660462198375605
-9.61283856403303,-35.724214703880584
-21.423866388317172,-41.6919526852605
-15.749187074941712,-49.33210533214991
-21.74231062666481,-41.35658546786811
-3.8586812859405475,-49.07671060370592
-9.599890845411252,-35.95674769602994
-29.995565074510537,-51.10254019758514
-2.427790186317367,-54.72992362073074
-22.862780471644363,-43.78526762819196
-22.942211644081592,-43.17758693818263
-29.90527812680538,-51.14139868543693
-1.7230241817101857,-48.88106537387819
-22.949418433889697,-43.38717689639774
-23.431030687048214,-46.31623836570543
-22.64453905034814,-43.27860193918142
-21.222654026016308,-50.446487245275485
-23.73326573520306,-46.69035356101116
-6.4496616307787376,-48.86798780270704
-23.546398864472803,-46.700593491657635
-22.740264926145375,-48.57181320838898
-19.90648672927733,-43.970784500275585
-23.36601727317897,-47.675628068350804
-19.739645967453367,-47.93555194368721
-19.167555289682102,-41.471802184305645
-23.7639730208048,-46.68808147880212
-17.739423770726262,-48.61985263114811
-22.753658680279624,-43.505682099994004
-23.54594454397298,-46.64936937401518
-9.33526281720112,-50.34945753339123
-1.4265555698575179,-48.465663313873534
-22.905686000249105,-43.17715630706046
-23.057802644861273,-49.732395193099514
-23.699886738300087,-46.765235162496474
-23.298405738519907,-45.98443847155154
-25.36747499672607,-49.18419913151328
-20.80037808685989,-40.64884981550936
-2.402479051609744,-48.14534568284273
-6.259324714082864,-36.518752632087725
-22.9284131316606,-43.24053818011483
-20.23621549257029,-40.27203665640387
-23.563526172262634,-46.6771694729688
-23.30846878023605,-46.74357336220913
-22.50904359141813,-55.732429268358324
-6.074386550627746,-49.90637044692307
-22.507749532334888,-44.07183556436881
-28.291244645937873,-52.79025576343903
-22.121936929654556,-51.41379596692071
-23.22429835753478,-45.91320082089596
-1.42735235431935,-48.47287416565519
-22.85123122560903,-45.24664690995328
-21.213809752116315,-47.79487457172354
-14.958343749279688,-49.54887228214084
-20.477707649463678,-54.649543160399986
-22.938526521345235,-45.382310349603614
-26.767403658297592,-53.18449911898905
-22.89524485967228,-43.231902550437
-22.432229262800227,-43.140860384116806
-25.435988026002313,-49.242692326351815
-30.02022895157803,-51.15471491513133
-22.875814933627193,-48.42760074514809
-22.829471848017022,-42.960756997370595
-22.745050183450243,-47.42043526753409
-23.2697082798542,-45.864566803347074
-23.546703359402944,-46.89983624019375
-27.104775732473907,-48.622296201371384
-20.284593073690584,-40.295404560172486
-21.734493417365503,-43.34883124077252
-21.742842822146265,-43.373020809540066
-23.10162100644003,-47.711819140556784
-23.61324785689796,-46.6033332041795
-22.953082188232262,-43.18924536490673
-23.460094538606647,-46.62462503200484
-21.509980632593987,-46.19579114246483
-22.91150171276761,-43.37652610722418
-21.78913132386113,-46.56757074031739
-12.694261704089492,-38.3331159844292
-21.75650602388155,-41.33204541278837
-20.233854705661066,-41.50681788342372
-23.517485175413327,-46.335795779642396
-22.52744156376058,-44.09263832691697
-22.791069250515502,-47.08099870691225
-20.47214945681272,-54.548597648992995
-19.613117562252103,-44.039892263544594
-20.90546920360633,-51.3816272285432
-24.86740625895644,-54.330018894720766
-22.73098895310133,-47.4093459022908
-22.892791605649705,-47.17384949978645
-23.45979057930204,-46.60444123792383
-3.0684913304527006,-59.94522281570346
-22.895126173289988,-43.357502145957014
-23.532657557836473,-46.648883992986285
-22.91150171276761,-43.37652610722418
-22.84085769372567,-43.07623548195784
-27.109672597746453,-48.926611836822715
-26.159429770563225,-51.54775703701616
-3.814548451691011,-38.58547446480213
-22.412926935778415,-47.5792958770093
-25.52417941764146,-54.56954811777932
-23.589377835483873,-46.6303969650611
-5.822761520759947,-35.23916705935674
-22.381727544193954,-41.778301476617195
-25.474093335032048,-50.650359401955136
-23.212886071407144,-44.70778007705102
-23.040633329662647,-47.37164861406022
-27.056581698958876,-49.52538128950715
-30.121449870629604,-51.33632567897216
-23.57922547166997,-46.76054026806948
-20.732516031917744,-42.029943765152524
-20.486367758092847,-54.59315702990551
-15.920650920587105,-49.60473019195852
-23.188409628905863,-46.853987818287834
-21.193427607018222,-42.61444969649222
-19.92610397403667,-43.966234873755646
-23.4408554554362,-46.78398626533279
-21.128726159505163,-48.99295367914728
-23.55427598104983,-46.84144554417204
-28.293540609837006,-53.502237842130484
-23.500142370129407,-46.43458554897361
-23.646361017056073,-46.78451326253859
-27.59147077848588,-48.58315671583113
-21.370559639629604,-45.512930435026945
-23.55551845084748,-46.82833863237432
-15.902923143785602,-48.04589684119326
-25.435988026002313,-49.242692326351815
-18.41089901184738,-40.21940175223134
-26.24556370537885,-48.60788895849941
-21.148926512528384,-43.51364099878391
-19.01753886918101,-40.5372554198776
-23.288301572514964,-45.96299534609562
-25.574237641971916,-49.41083979141846
-16.00544805421419,-39.954579846258845
-12.89369433851623,-38.47717876423787
-29.689436500143422,-53.79833260135038
-23.534653020202676,-46.78506420272344
-15.80012425304452,-47.928409647846166
-23.45687840560758,-46.754910897840446
-22.655502343064512,-50.425710079139506
-28.67385030606916,-49.415848840143525
-23.586392536105212,-46.632292260895994
-19.991238421800066,-44.42872947177971
-20.284593073690584,-40.295404560172486
-12.94767723359145,-38.40466220888712
-9.624370714206648,-35.73376401603869
-24.314251507368116,-52.5291131371975
-23.57267662698428,-48.02371678579994
-23.57034218772486,-46.551191324293775
-23.65678941102508,-46.780533071354064
-22.39176554058553,-47.54851112572863
-22.733077865046614,-43.449613878629116
-22.980688017563587,-43.18955936508215
-19.51503918073984,-46.56160823512747
-23.495786476161264,-46.847483452538775
-2.2439481330365108,-45.29676049300428
-23.66344269074566,-46.538607058455014
-23.01080349932642,-43.309886652481104
-19.933597411898084,-44.18364111990186
-23.40961107615344,-46.739768532358525
-19.93473759623535,-43.480555742440544
-23.532455338081075,-51.4563926361493
-22.97994384964084,-46.99537068151858
-23.576111884428972,-46.67139205737761
-22.96914820115267,-43.383065237968154
-22.689741624685322,-43.28268869301239
-23.374335120612244,-46.44879012565877
-29.698799981780393,-53.87351008241474
-22.89982953390923,-43.20080433539785
-18.942431542076704,-46.985211427771375
-23.53344361631144,-46.350023988829626
-25.129703482142045,-50.15685659426054
-21.560540707693434,-45.43181837493425
-22.867915276400364,-43.09960548772939
-22.740602295539126,-47.37582085471678
-22.765805976346552,-43.444133886232144
-26.819165909043,-49.094738567187626
-22.916792143186893,-43.2315503991291
-23.574646544842803,-46.672377399015254
-22.93474494507816,-45.45667796572522
-1.2894513423396967,-47.937839920645544
-12.959625645227371,-38.44890384613313
-7.147809345645576,-41.04434498937297
-23.66162625094409,-46.60881810833674
-23.47077712192759,-46.71443121107414
-23.2731984469799,-46.72809762864204
-23.543388118202337,-46.55095501603784
-23.523144691035252,-46.45294985547405
-23.98485830470597,-46.30206995146365
-22.30891409822217,-45.373347424763864
-23.551639612978537,-46.69044231280594
-23.19196462645279,-47.290258033420066
-24.498837779550914,-47.84616128650985
-22.425778361057304,-47.560436700322384
-22.84207289300327,-43.265065434319375
-23.792495614905764,-46.5403376021022
-22.869656945184236,-42.32141493624608
-23.539895818294507,-46.48962525685058
-22.34719449804868,-49.05968914675231
-19.582399237133536,-46.95379572329407
-23.486111454662215,-46.366720765317105
-23.534257476963596,-46.89748441547489
-23.52685922041741,-46.47107205776288
-23.032142161173518,-45.570461272718184
-21.97692007478667,-51.65254186168632
-18.57640750971048,-46.52598592302644
-23.171134108648467,-45.84103820732553
-23.671406718740258,-46.430267450470716
-16.724633124078522,-43.872478442041405
-15.613376458566085,-47.636348152092744
-27.01499701018742,-48.60539260113027
-10.877222238932791,-61.95841508458224
-23.666661956738853,-46.622739469527986
-20.32499012357191,-48.32013128878087
-23.97049317681096,-46.30819529114142
-23.561185904622896,-46.461300810486996
-23.62948705030978,-46.52414775441369
-23.62569896288815,-46.7434681207222
-22.50852400516028,-43.8089054249003
-23.532344407408807,-49.246322233598406
-23.195572887198388,-45.87928465065799
-22.86701104551035,-43.3718833166048
-21.774565858754105,-41.3232686775852
-18.97709850617294,-49.480972742185934
-22.211471483564292,-49.658624971976394
-5.823806150301517,-35.552830968995934
-23.173971919234166,-46.85286416061964
-23.589279214292457,-46.68138530022938
-22.9676259714085,-43.203212882392535
-23.49830914117729,-46.635885898464316
-22.927779325237225,-43.554503392883646
-8.027278455978612,-50.02729558726761
-22.53226374576553,-44.079457905348505
-28.695105316357154,-49.3733839166374
-21.096165638552563,-45.08823599152949
-7.228197847808331,-39.39807407938012
-22.57072148150254,-47.40309520372463
-23.574125170586786,-46.777839281404844
-23.9653649573438,-46.41205736566615
-28.487149679928635,-49.00915004736616
-22.9661923608996,-43.330734513875385
-23.55134353203174,-46.744182091106396
-22.882442915756755,-43.34947007028447
-23.500142370129407,-46.43458554897361
-16.064382329437276,-57.68804700926159
-24.70183124001719,-48.00518422912894
-25.513673225973893,-49.25560607832763
-23.57293947983718,-46.65111477720919
-22.984082408782132,-43.44889019919413
-22.933999074895677,-47.033040044139064
-23.564516905306956,-46.57388000989229
-23.340394903904887,-46.84401919342164
-19.965625912017128,-44.13868285941469
-1.4012864318692067,-48.44465670206498
-21.193638491208663,-47.81519785770763
-23.67872850029644,-46.49606223946507
-29.694212981471747,-51.137740223385705
-3.758396168580586,-38.56817645033786
-22.850951552039948,-43.466935127474514
-17.70878213034909,-48.15033976578792
-21.540999972045167,-49.85685845263504
-23.547817339445313,-46.29562373495023
-23.552515883543585,-46.556935266178
-22.38340773030761,-46.93598735087051
-15.542518572911552,-54.29976942741651
-19.878923245107323,-43.93150497890123
-22.916792143186893,-43.2315503991291
-22.936425609192046,-45.472069601190086
-20.1403596878013,-44.88407963221903
-22.879220544172156,-43.45931046493797
-20.260530272029385,-45.20927693273887
-21.460262940961975,-49.577083582537135
-23.58937992523892,-46.51660400323707
-25.460704580502075,-49.32393195941993
-19.46878672545066,-42.563894781305024
-23.329721686232062,-46.59712215964799
-25.539380451718603,-54.57505453475939
-22.99599813649959,-43.26166370342247
-23.12280918290881,-46.56005009398448
-23.58010036230598,-46.58364057726932
-23.44249295275072,-46.520640444716136
-12.982806089337023,-38.45808623534637
-22.965205093606418,-49.89259404540895
-23.61706688963806,-46.59652930647005
-23.433618823901707,-46.525250314836526
-22.797778392204666,-43.1813608625154
-22.972595655601573,-43.18771945633726
-20.25892061310893,-40.26756763394875
-23.97049317681096,-46.30819529114142
-23.551038737265092,-46.541485741974924
-31.31768106146857,-54.09166490540177
-23.520213894289626,-46.1773226916366
-23.0101312579605,-43.33867951997429
-22.957218258089714,-43.20026060905938
-19.82329457000592,-43.96124588496535
-15.55561434345654,-47.3393825376069
-22.916897084840258,-43.40278883313535
-18.989317381866417,-43.676546976959784
-7.858126434572005,-35.592361972035725
-17.30510805210566,-48.28212587529559
-19.78192824681679,-44.260614123542815
-20.81321612041311,-49.38171086014929
-22.756776234305875,-42.85541974269642
-23.616040419147648,-46.49796340236415
-25.38112017187803,-49.33014689439228
-21.2634592201143,-48.49549672750633
-5.170476131722328,-37.335023005605194
-23.808031774592244,-46.68669610808174
-23.06998862013084,-52.415858961216394
-19.8543117905246,-43.89833067844855
-22.887802678045404,-47.03827277348357
-15.900981209797205,-48.06432958381131
-22.33625019177183,-47.381166713111426
-21.77206207331581,-43.38341071196411
-18.989317381866417,-43.676546976959784
-23.997421003930324,-46.422793172449644
-20.835495182619823,-49.394692158982785
-23.49875432423628,-46.58237728186106
-23.584873378842612,-46.541400424516354
-23.62482878298419,-46.67235004072564
-22.92899941363898,-43.181450328399634
-22.72062533010144,-47.30723687984722
-8.887719515839382,-36.480252702118484
-3.566914817649565,-39.93850253170076
-20.46190489323988,-54.579462762983034
-20.73752999199967,-48.90903646625077
-19.91432324022869,-43.97570327877978
-19.7601647723446,-42.07556527702556
-21.14082470353847,-47.973481253787895
-5.0765028768036,-42.77628486780122
-20.23621549257029,-40.27203665640387
-23.623453984201937,-46.55303956271459
-29.27055173228522,-51.98834367295233
-23.564028977467746,-46.634953911249525
-25.474093335032048,-50.650359401955136
-10.750394350095682,-37.49323013983065
-23.55549308001593,-46.658452189500665
0.03630695421434776,-51.095213600118726
-18.683263859461768,-49.56993869358836
-23.700197687438838,-46.51312842218974
-22.711927870432568,-42.63004113951235
-1.996995384176624,-54.07097385279389
-23.07552200184021,-47.19699724754161
-13.002072619923947,-38.46302359081901
-29.4839654518674,-50.802359212051314
-23.69512292627784,-46.82826995226251
-21.121028432249712,-48.97081828471117
-22.614833826992143,-43.7056833757486
-24.944714386631638,-53.490306188479785
-20.787978738987974,-49.286034069464606
-22.984082408782132,-43.44889019919413
-24.026525667888205,-46.47823694263504
-21.582987429934295,-46.94775856933444
-22.442654199090153,-46.348775745357294
-19.787035607141224,-42.13788581415279
-20.1403596878013,-44.88407963221903
-29.452704570692116,-51.30223268988188
-22.657399372321482,-50.40967596560365
-22.91285701073434,-43.18834911843803
-23.166261903785387,-47.746688703504226
-22.757096912776348,-47.376094232222364
-23.502133800699752,-46.38412893949837
-23.431514052403877,-46.727129544507456
-12.933077175814596,-38.47903050543923
-23.5162951389626,-46.76288048095172
-22.3480131169951,-48.78449569702055
-23.433618823901707,-46.525250314836526
-22.90399569141675,-43.255586095591596
-29.170345215469887,-51.515832650288
-23.518036151648534,-47.503546771820425
-23.039628461153626,-51.810761256770554
-25.513500234491616,-54.53488856904195
-22.527718078493134,-42.9782662795107
-23.743821187219975,-46.71021501910079
-4.226384665835354,-44.78906394035814
-23.687789505825158,-46.71495640960296
-23.567386494897914,-46.82425029116429
-19.87782692209869,-43.995421429190664
-22.900623767679903,-43.12707292419885
-23.59857912413625,-46.63080143489233
-22.9661923608996,-43.330734513875385
-22.850770856036984,-43.27052152360208
-23.103845020089434,-48.91419147685258
-22.0880576468215,-51.38297284768365
-22.9295644637217,-43.17684636890965
-23.082208154800963,-47.203432527827864
-29.19996891812461,-51.2002547815573
-22.93017458401669,-43.396083912145656
-22.904213692481402,-47.05654899637806
-19.967878760000023,-44.054695953243254
-18.595141030878892,-46.51867937098783
-23.681405028974126,-46.65688688768331
-19.605227525304745,-46.92587490743115
-30.090467697974365,-51.23553037033199
-8.116243569432479,-35.28729336162533
-22.515929877212496,-44.19242792298655
-23.569112793432428,-46.52228690836457
-22.529661497993303,-52.17237000065106
-20.655803964613053,-43.777859325148654
-19.9318555870041,-43.93264743101025
-23.660030872728164,-46.44151148849928
-22.87663503197003,-43.80985126698182
-22.194884629066756,-47.378202675173
-23.531731945338546,-47.49980351058786
-20.916445733828592,-44.24196451981967
-23.48761470851276,-46.603991023751746
-8.44617819121274,-40.767924021680365
-19.815880768930157,-43.96546886335141
-22.008508143870543,-51.55634360153441
-3.7301998525073485,-38.55340216349372
-23.54762346054682,-46.22699200612672
-23.965733873195102,-46.32872174420308
-22.70142395223432,-43.15952521180791
-23.725231104378484,-46.58203502122138
-19.991238421800066,-44.42872947177971
-24.94935913379545,-53.44792000110513
-20.81270749445154,-49.415039713423226
-22.245674086315823,-54.809386528894606
-21.314997747152887,-49.05541730507598
-22.839685265984293,-43.33712480023102
-15.98529224160679,-48.02990746883389
-23.501501454838426,-46.15067015542788
-14.432570124936385,-39.904578538190265
-4.708525999375031,-40.5573026886814
-17.65699802876698,-40.871312653284875
-1.4484997588470065,-48.47542034972689
-23.62948705030978,-46.52414775441369
-23.622287896060012,-46.536900867948354
-2.522526391263414,-44.25927261548608
-29.360522517268684,-50.810289331990454
-23.54620191296879,-46.658384582734
-23.553785206718914,-46.64960509694539
-23.100360729618657,-48.93459052871622
-8.41989301422695,-37.05670084604082
-30.016365408451822,-51.14349360047594
-23.453961663812116,-46.73188402974432
-23.54613564260171,-46.76726376980519
-23.53983233291429,-46.44479870320024
-22.757096912776348,-47.376094232222364
-22.47416584983119,-43.83036811337702
-22.9284131316606,-43.24053818011483
-21.792838907017778,-46.56736517999682
-23.98485830470597,-46.30206995146365
-12.132390116921437,-38.42147135318039
-22.91439065092511,-43.245698748834876
-21.427358969698183,-45.9465125653126
-23.009474979914724,-43.33453004891502
-22.57072148150254,-47.40309520372463
-19.822568913589716,-40.271083493464275
-23.970086581511055,-46.37258888672381
-20.90546920360633,-51.3816272285432
-22.748279179170495,-47.67199285331237
-21.76175042972456,-41.32267235907806
-20.162109146386353,-44.90191602362892
-23.526107510088398,-46.88800783732319
-23.457896264617634,-46.54066338996751
-20.25306174547872,-43.80096892837851
-9.748612992172763,-36.64327251503135
-22.741511633167868,-45.10961076172543
-23.164137570782795,-45.893264604543624
-23.53711367223848,-46.6796784024149
-18.72977048594036,-39.84788359351911
-9.624370714206648,-35.73376401603869
-23.479409893054694,-46.63601237738169
-17.303499065835187,-49.026368790889975
-23.57111449373252,-46.403647942429444
-30.02022895157803,-51.15471491513133
-23.48488200012992,-46.70832128878281
-23.0931768072255,-45.71105364946359
-22.900623767679903,-43.12707292419885
-22.954428429403336,-43.177074208583655
-16.741938639288954,-49.32846849383952
-22.87030532910802,-43.790641374705515
-20.814771998995376,-49.50692752488185
-23.67034845903575,-46.451225853193726
-23.477638371873436,-46.74921995719647
-24.026525667888205,-46.47823694263504
-20.288301513728257,-45.54130069344622
-23.483583375571712,-46.748070542970176
-20.01604150250598,-44.077869278148206
-25.478717171898115,-49.246115918287956
-22.710900736908826,-46.801395362759884
-19.808455384171534,-44.09046842618562
-30.049924834136878,-51.20192263924158
-19.977377243819177,-44.02064083006473
-19.938244124656844,-43.99225680295105
-21.78924223241544,-43.34677450208863
-23.743821187219975,-46.71021501910079
-12.269614124371584,-38.95073040385744
-23.531825413303835,-46.344933061065866
-22.88926749326185,-43.04860885808702
-23.54282909583654,-46.60252438520741
-26.884074363503007,-48.70582801300171
-21.13723780944054,-47.98924445538586
-23.03953616627657,-45.58107022035314
-26.949942687634756,-49.07692500050797
-14.264154547885605,-39.83383038322049
-1.7280569130405292,-45.14182897643021
-20.729284202791742,-46.6138365124631
-20.971610978511638,-46.12132992617946
-3.6763616557710734,-40.36271854178772
-23.53040034870779,-46.68480884532254
-7.401989293844122,-35.11521553577263
-23.54580476805074,-46.69503147540083
-22.893486245089814,-43.11089097581806
-23.637381848852485,-46.52809787861087
-20.459926314581125,-54.61173109941503
-23.71319005512969,-46.687406541358385
-19.95380280794058,-43.93090361544768
-29.18654362612816,-54.86751605569601
-22.936910913712644,-43.36097335035078
-23.408292129241723,-46.897232123624974
-21.35615246227957,-43.04869152191264
-21.68959953988564,-49.74510895753003
-23.6574371861561,-46.63536672684956
-23.60850634391392,-46.57128157988514
-19.841600785453984,-43.980221836123626
-20.52928099751611,-54.60913660720893
-18.76341842229982,-44.43315677131984
-13.627303617775587,-41.32764243619518
-15.812215251340332,-42.227095290572166
-29.940452855545615,-50.99213703572871
-23.49990045339548,-46.615049990749235
-6.455501841703926,-36.20590796891664
-20.371280369661093,-40.307218377608
-22.883270236856813,-43.092274005588976
-25.3859849919381,-49.244508505962024
-22.578126240918916,-44.961549057409044
-22.385756366304967,-41.77570679058345
-14.13931733537908,-47.51689810696473
-17.73200537036009,-46.16588731423496
-23.540264063636226,-46.70011263971829
-5.83736152435818,-42.6280274290776
-20.252688293692476,-42.040598534498436
-1.3669818638394697,-48.337637101745216
-16.43902089898217,-51.11665596245104
-3.8006973441168093,-38.566334316370884
-22.814787634492188,-43.043299353496145
-22.819481062981136,-43.178358585349535
-23.681332053955934,-46.643907196455565
-24.542415289355326,-52.989761164324484
-26.332674810171454,-48.80469806879703
-22.91127562068369,-47.114678948448926
-21.42071989648959,-50.07647119060039
-23.569271648168506,-47.46015473488269
-20.044102902323623,-45.01623976625967
-23.965227243543822,-46.34358134349832
-19.908088160596833,-43.90439520703161
-23.0101312579605,-43.33867951997429
-22.193296313700362,-46.753191817942046
-20.12969482726802,-44.89107243262478
-22.512976202793606,-44.0837338709881
-7.990403053242664,-38.2893068453313
-19.90685809004346,-44.00897326136238
-23.430076244466935,-46.74721214700901
-20.33959604188587,-40.29549349586974
-29.89866010388233,-51.16289525746851
-19.523710163486744,-40.63932320926248
-3.741775507703804,-38.56014613240963
-21.752507078396935,-43.367535787571335
-22.99599813649959,-43.26166370342247
-22.688171783169818,-43.60645936527143
-20.347321676920757,-40.39544196469099
-23.585935432230208,-46.73503172743777
-19.740337139221076,-45.25863430864748
-21.608502670027345,-45.56646669347021
-20.1403596878013,-44.88407963221903
-23.536502958352973,-47.18889011605327
-25.640064483362192,-48.427670499261836
-26.765832348429505,-51.017212731414865
-27.63653957371275,-48.65548931824332
-21.208465978661582,-43.75933020854842
-15.585559682836337,-56.107732018856225
-26.243986285097968,-52.67428368395486
-23.609499932228204,-46.93280761412864
-20.78496644492344,-49.814182401302354
-22.77725605509211,-47.28318210696583
-9.656989321235253,-35.706668009204016
-2.551847789349706,-44.1390020111061
-20.644424619529314,-47.28110045998544
-20.496224933549513,-48.945449050117944
-23.44402867248359,-46.915509131360864
-21.764571387448203,-43.34597324239811
-21.790782716262648,-48.185502465188456
-23.57442284838845,-46.62313726443156
-23.463703230285844,-46.85247290281747
-20.754734638539272,-42.877519985294875
-22.407672873089922,-43.66768976744021
-14.064001196267629,-42.48758763069612
-18.365786615134017,-44.454401934788834
-23.598058277570146,-46.740716342708815
-18.748313722680674,-40.88588589823052
-18.913247873843893,-48.27821224449982
-25.392188407011368,-51.46696682657607
-22.98121294137303,-46.547685530782466
-22.984160176092548,-43.2249547488026
-22.895126173289988,-43.357502145957014
-21.203427986517287,-41.89346823832069
-23.500988425536196,-46.74876246231076
-22.740264926145375,-48.57181320838898
-27.608345624559224,-53.166188436745145
-24.498837779550914,-47.84616128650985
